"","symbol","EntrezGene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026701","Prdx6","11758",16798.0240949297,0.402674132293072,0.0409310035493914,9.83787587341134,7.73261435198665e-23,1.02809593580419e-20
"ENSMUSG00000026185","Igfbp5","16011",27291.3522102303,0.461889969291707,0.0470079781812506,9.82577824365854,8.71978899918175e-23,1.15297649596324e-20
"ENSMUSG00000033386","Frrs1","20321",307.62921399319,1.03633757381105,0.105742643782665,9.80056424483829,1.11958474563623e-22,1.47228453025879e-20
"ENSMUSG00000073489","Ifi204","15951",94.4568562449725,2.02378666592968,0.20760367096843,9.74831830520685,1.87549278083306e-22,2.43966128490527e-20
"ENSMUSG00000117613",NA,NA,274.967291495526,1.14342132866002,0.117288048264514,9.74883072554269,1.86605124030094e-22,2.43966128490527e-20
"ENSMUSG00000001751","Naglu","27419",1146.46451592911,0.697634064609258,0.0716377087096048,9.73836373574191,2.06858213701694e-22,2.6763671573824e-20
"ENSMUSG00000030737","Slco2b1","101488",1949.24038109253,0.659049523264143,0.0678706240437667,9.71037960162488,2.72321017190054e-22,3.50449480143243e-20
"ENSMUSG00000002603","Tgfb1","21803",918.493776404376,0.828282580638758,0.086015200079115,9.62949083274726,6.00261694334669e-22,7.68366897561905e-20
"ENSMUSG00000018920","Cxcl16","66102",200.227708892832,1.11043328148102,0.11557069009823,9.60826036893271,7.37850150359927e-22,9.39490151767812e-20
"ENSMUSG00000004040","Stat3","20848",7088.66191920892,0.346367722582213,0.0360896631282173,9.59742188093189,8.19690197146941e-22,1.03820234707059e-19
"ENSMUSG00000098112","Bin2","668218",578.709604033432,0.910830345702202,0.095348738147513,9.55262086733719,1.26455955944808e-21,1.5932788375978e-19
"ENSMUSG00000036353","P2ry12","70839",2449.99523512697,0.638061982343395,0.0671282039210424,9.50512519438025,1.99807524347306e-21,2.50435837157184e-19
"ENSMUSG00000043157","Arl11","219144",109.293435198782,1.8809252547313,0.198520716309207,9.47470515773104,2.6751511716132e-21,3.33562243237677e-19
"ENSMUSG00000049625","Tifab","212937",332.951163002265,0.985071009500521,0.10412367574182,9.46058619696696,3.06221630986644e-21,3.79856884004824e-19
"ENSMUSG00000030921","Trim30a","20128",452.630380150546,1.11650084669492,0.118137293488222,9.45087544947217,3.36008522600735e-21,4.14668979301881e-19
"ENSMUSG00000061132","Blnk","17060",561.014059187318,0.747176801732428,0.0791616789055651,9.43861742275277,3.77730415831534e-21,4.63779717193156e-19
"ENSMUSG00000004609","Cd33","12489",1281.79908336646,0.656222391310201,0.0695944289841578,9.42923738133666,4.13081326674879e-21,5.04609244996495e-19
"ENSMUSG00000031207","Msn","17698",4494.04923024658,0.515742103848146,0.0549365048401451,9.38796716953252,6.11693909592617e-21,7.43455249209411e-19
"ENSMUSG00000030523","Trpm1","17364",58.0941166938266,2.62387146768945,0.279694654856679,9.38119989827469,6.52261542736836e-21,7.88777589244319e-19
"ENSMUSG00000022218","Tgm1","21816",56.7300931369597,2.56213220578433,0.273447882629772,9.36972771975443,7.2719878729652e-21,8.75001940814538e-19
"ENSMUSG00000069792","Wfdc17","100034251",44.6368014874042,2.86098530539609,0.305457077352888,9.36624330393515,7.51601114979175e-21,8.99864718008649e-19
"ENSMUSG00000008090","Fgfrl1","116701",1629.15161413186,0.438455156460393,0.0473118697678464,9.26733943536451,1.90846897750266e-20,2.27362900710899e-18
"ENSMUSG00000024411","Aqp4","11829",23749.9771637209,0.488315310712161,0.0529388029688357,9.22414719123182,2.85826250951448e-20,3.38837868430867e-18
"ENSMUSG00000026548","Slamf9","98365",138.319753371184,1.78425443268702,0.193635225249978,9.21451368356971,3.12692497880171e-20,3.68869851053251e-18
"ENSMUSG00000026365","Cfh","12628",3618.36053016474,0.450821865867336,0.0490088002652657,9.1987941640524,3.61988976745257e-20,4.249397427012e-18
"ENSMUSG00000021886","Gpr65","14744",37.8313406611141,2.78087940681141,0.305137217768867,9.1135372706906,7.97388124903461e-20,9.31511904165135e-18
"ENSMUSG00000028927","Padi2","18600",4848.23118701753,0.40250278704221,0.044186076379497,9.10926744400816,8.29400882414533e-20,9.64228610401243e-18
"ENSMUSG00000028874","Fgr","14191",68.7019661586896,2.26930511398515,0.249397902527365,9.0991347200129,9.10543410438702e-20,1.05347246020228e-17
"ENSMUSG00000024965","Fermt3","108101",576.970753480807,0.843156376216835,0.0929065022710521,9.07532148564748,1.13342403765252e-19,1.30506456775636e-17
"ENSMUSG00000023008","Fmnl3","22379",1628.32500061669,0.398931477634805,0.0440336904687662,9.05968755713933,1.30824751340867e-19,1.4991893528657e-17
"ENSMUSG00000022439","Parvg","64099",506.608842307349,0.808042046404801,0.0893517795767318,9.0433794405951,1.51901501893427e-19,1.73246902514945e-17
"ENSMUSG00000042190","Cmklr1","14747",509.571816227466,0.992990949797011,0.110008817556967,9.02646689464502,1.77303769976628e-19,2.01264869079601e-17
"ENSMUSG00000001123","Lgals9","16859",600.979320566548,0.664651941912979,0.0742904991589929,8.946661409429,3.66396009858748e-19,4.13958684377971e-17
"ENSMUSG00000031613","Hpgd","15446",598.951946421343,0.980944642590133,0.109928157785382,8.92350660970117,4.51752778926314e-19,5.08010776862698e-17
"ENSMUSG00000003283","Hck","15162",222.805106803298,0.977975274938459,0.110498587630674,8.85056810144217,8.70749105092567e-19,9.74631498328030e-17
"ENSMUSG00000053175","Bcl3","12051",120.195507106084,1.8084863821557,0.20533061511042,8.80768014639784,1.2776237829295e-18,1.42342668223141e-16
"ENSMUSG00000026728","Vim","22352",6050.53076948811,0.469364533877291,0.0534413074085413,8.78280410112635,1.59448743329065e-18,1.76826451991426e-16
"ENSMUSG00000072115","Ang","11727",119.955648800958,1.25238275811043,0.14361482633942,8.72042803679995,2.77152049165165e-18,3.0594789280549e-16
"ENSMUSG00000032220","Myo1e","71602",2525.01500042835,0.40607262353266,0.0467065508087854,8.69412569545338,3.49510597850757e-18,3.8406267293509e-16
"ENSMUSG00000020432","Tcn2","21452",2253.42587312976,0.471110312218146,0.0542502566488151,8.68401997188405,3.82021673499677e-18,4.17879616944079e-16
"ENSMUSG00000032089","Il10ra","16154",695.466712195458,0.604680208261183,0.0697275383318634,8.67204296505133,4.24435438620756e-18,4.62173702733416e-16
"ENSMUSG00000031903","Pla2g15","192654",2274.08778156757,0.336943161745427,0.0389023138866866,8.6612627394572,4.66566771935205e-18,5.05762584082013e-16
"ENSMUSG00000034707","Gns","75612",12604.1001815087,0.334596792982969,0.0387363759766227,8.63779288968328,5.73093897434278e-18,6.18453122948695e-16
"ENSMUSG00000040528","Milr1","380732",70.5896125312748,2.08591408478075,0.242632971522719,8.596993523551,8.18316032963332e-18,8.79141755949223e-16
"ENSMUSG00000020097","Sgpl1","20397",4604.13463057265,0.279123556567012,0.03257713613143,8.56808147410225,1.05223342616673e-17,1.12542210669789e-15
"ENSMUSG00000022952","Runx1","12394",272.792613575042,1.17301803350091,0.13709019787093,8.55654198271198,1.16303495029219e-17,1.23842637516732e-15
"ENSMUSG00000030263","Irag2","16970",236.253859824564,1.19697732957711,0.139957882138203,8.55241099172356,1.20543671119265e-17,1.27792222268067e-15
"ENSMUSG00000027015","Cybrd1","73649",413.484879649056,1.04306216454416,0.12202530001104,8.54791723068738,1.25329540220854e-17,1.32283130939248e-15
"ENSMUSG00000041538","H2-Ob","15002",95.3637414876003,1.63526594890228,0.191569531766203,8.53614838343919,1.38770129227e-17,1.45829832307762e-15
"ENSMUSG00000040751","Lat2","56743",194.526689860726,1.16792177594085,0.136928551894701,8.52942472391722,1.47077264242788e-17,1.53887581043595e-15
"ENSMUSG00000027820","Mme","17380",1285.87404451718,-0.663917416088487,0.0780946439083182,-8.50144623065206,1.8724310420118e-17,1.95065164614779e-15
"ENSMUSG00000022323","Rida","15473",3216.41770447107,0.400377769376259,0.0471630578909381,8.48922413601996,2.08021182032929e-17,2.15777144207863e-15
"ENSMUSG00000016494","Cd34","12490",3868.90382932024,0.411438773168256,0.0484758954550481,8.48749196494543,2.11144336066808e-17,2.1807675740119e-15
"ENSMUSG00000029217","Tec","21682",302.633502191874,0.963031676173868,0.11366307666706,8.47268703621993,2.39796209839118e-17,2.4661093118711e-15
"ENSMUSG00000034792","Gna15","14676",178.973558081341,1.10994636571392,0.131122871131506,8.46493335705508,2.56299201395039e-17,2.62461288577515e-15
"ENSMUSG00000036570","Fxyd1","56188",2209.84843910351,0.465637740454784,0.0551435923057427,8.44409515203623,3.064095423663e-17,3.12446849027331e-15
"ENSMUSG00000049723","Mmp12","17381",25.3918331151894,3.80749572946964,0.450987143426274,8.44258153468198,3.10404759941852e-17,3.15185255189901e-15
"ENSMUSG00000025161","Slc16a3","80879",374.490624138341,0.891729357775547,0.105634265645921,8.44166760021382,3.12841942217042e-17,3.16325266363577e-15
"ENSMUSG00000020695","Mrc2","17534",1525.43952344933,0.469237894659614,0.0555999378344106,8.43953991562208,3.18589194221568e-17,3.2078865936996e-15
"ENSMUSG00000050335","Lgals3","16854",171.543557290496,1.52853481563823,0.181534060533325,8.42009929788156,3.7616534524369e-17,3.77184126387058e-15
"ENSMUSG00000002332","Dhrs1","52585",4977.98007339765,0.424986101683994,0.050521248718179,8.41202686922249,4.02985541653422e-17,4.02400292941478e-15
"ENSMUSG00000048865","Arhgap30","226652",487.82941441425,0.887999432734172,0.105576805699615,8.41093293976602,4.0676224969275e-17,4.04493121440331e-15
"ENSMUSG00000062151","Unc13c","208898",13318.3483919679,-0.270569918604611,0.032238010793289,-8.39288504304785,4.7435537246061e-17,4.69767985113768e-15
"ENSMUSG00000071042","Rasgrp3","240168",2775.0589106871,0.465465930183545,0.0555514605077315,8.37900436692863,5.33772942409716e-17,5.26444502421714e-15
"ENSMUSG00000015243","Abca1","11303",8446.91310240486,0.35701631308314,0.0426268231589913,8.37539104782746,5.50408024129691e-17,5.40635473497184e-15
"ENSMUSG00000073490","Ifi207","226691",79.9410396774466,1.78744435967326,0.213748194995105,8.36238340966665,6.14637151919838e-17,6.01270043128086e-15
"ENSMUSG00000064246","Chil1","12654",1214.99678317086,0.60693730486168,0.07261151916082,8.35869173205748,6.34175830417411e-17,6.17872119797368e-15
"ENSMUSG00000020689","Itgb3","16416",562.945159806629,0.658978449834476,0.079324325995816,8.30739425216464,9.78264955846392e-17,9.4927202267917e-15
"ENSMUSG00000032691","Nlrp3","216799",150.193655334261,1.17104678435433,0.141086844077478,8.30018413135138,1.0395015869985e-16,1.00464279884012e-14
"ENSMUSG00000060586","H2-Eb1","14969",368.128635195198,1.13583980907351,0.1373084120568,8.27217933744402,1.31532253604574e-16,1.26612947319763e-14
"ENSMUSG00000073411","H2-D1","14964",7458.23894646866,0.763177819212728,0.092380633469431,8.26123171655091,1.44176892436213e-16,1.38231749660457e-14
"ENSMUSG00000024986","Hhex","15242",219.831849584757,1.10207724352254,0.134151632660184,8.21516087183366,2.11880018108367e-16,2.02337009356264e-14
"ENSMUSG00000003418","St8sia6","241230",769.101773417529,0.638004578974762,0.0777739930074892,8.20331519963654,2.33847015324556e-16,2.22431953509306e-14
"ENSMUSG00000056130","Ticam2","225471",69.9548929932325,1.64813722418683,0.201187119840655,8.19206132824104,2.56789722725095e-16,2.43293097534623e-14
"ENSMUSG00000007041","Clic1","114584",1024.759242399,0.499292229027551,0.0609922448951362,8.18615923853898,2.69694838224657e-16,2.54517893406916e-14
"ENSMUSG00000038235","F11r","16456",1073.94538312931,0.54169657014483,0.0664279941752665,8.15464288618431,3.50213147302585e-16,3.29214038665497e-14
"ENSMUSG00000090303","Vmn2r-ps3","100124546",22.9100907260171,3.92114712360105,0.482499010205519,8.12674646095305,4.40966386916554e-16,4.12912688760579e-14
"ENSMUSG00000020077","Srgn","19073",691.016105577787,0.618845013614558,0.076204334315254,8.12086371694323,4.62877578140227e-16,4.31749958059867e-14
"ENSMUSG00000043441","Gpr149","229357",325.960811359037,-0.649274684015602,0.080029010876932,-8.11299148772502,4.93885322937880e-16,4.58893833841702e-14
"ENSMUSG00000033685","Ucp2","22228",2859.43988733504,0.481018905632674,0.0593997827571196,8.09799099096908,5.58742057719812e-16,5.17158754577972e-14
"ENSMUSG00000040229","Gpr34","23890",1025.69867416609,1.2208928338668,0.150794084097429,8.09642394908523,5.65983330097509e-16,5.21853978497952e-14
"ENSMUSG00000001025","S100a6","20200",748.55935495634,0.719619837947192,0.0889925429000034,8.08629368817782,6.15077682350371e-16,5.64955894113041e-14
"ENSMUSG00000042759","Apobr","171504",131.141218528117,1.24228909301639,0.154145480891952,8.05919891928048,7.67960431852415e-16,7.0269839515317e-14
"ENSMUSG00000047875","Gpr157","269604",556.412976342284,0.529565187499424,0.0658585406702233,8.04094931515628,8.91451275927938e-16,8.12605111939614e-14
"ENSMUSG00000026385","Dbi","13167",9644.60588695395,0.341889671943518,0.0426616506042113,8.01398134158853,1.11053563552343e-15,1.00849207807062e-13
"ENSMUSG00000031264","Btk","12229",145.55924003628,1.2339551002898,0.154199204420574,8.00234414260802,1.22072636457692e-15,1.10439022419336e-13
"ENSMUSG00000097654",NA,NA,20.2565249861122,5.11664730660811,0.63979933163297,7.99726891484679,1.2720921248001e-15,1.14655044881327e-13
"ENSMUSG00000028031","Dkk2","56811",134.627503213532,1.60271332673515,0.200425103174388,7.9965697976498,1.27933262173957e-15,1.14877386351353e-13
"ENSMUSG00000057596","Trim30d","209387",301.026370236514,1.0148309574998,0.127587741062964,7.95398483463223,1.80606245061115e-15,1.61572092468243e-13
"ENSMUSG00000010461","Eya4","14051",604.733515621458,0.54560673961135,0.0687657482396235,7.93428056232457,2.11718998418682e-15,1.88704359146133e-13
"ENSMUSG00000042613","Pbxip1","229534",6254.30504056695,0.31135489245188,0.0392927311808978,7.9239819451198,2.3002303786852e-15,2.04262155214241e-13
"ENSMUSG00000033467","Crlf2","57914",1346.85282212448,0.495054600428952,0.0626349801876573,7.90380389593396,2.7051850324003e-15,2.39339256634975e-13
"ENSMUSG00000078942","Naip6","17952",166.891213949915,1.3470754520014,0.170581825451643,7.89694592864625,2.85820288523894e-15,2.51951107814195e-13
"ENSMUSG00000024529","Lox","16948",169.965859458912,1.22980707033183,0.155984365189221,7.88416883217739,3.16635947420982e-15,2.78096499076129e-13
"ENSMUSG00000019232","Etnppl","71760",4446.28266739387,-0.401740679104593,0.0510648658410686,-7.86726201053672,3.62486954073673e-15,3.17209038173925e-13
"ENSMUSG00000001750","Tcirg1","27060",1747.80290956291,0.390604079833328,0.0500525232858584,7.80388388418545,6.00304298944111e-15,5.23417498336595e-13
"ENSMUSG00000038224","Serpinf2","18816",62.5361994341963,2.21322169571501,0.284358950088538,7.78319688909354,7.07144502881578e-15,6.1434774230488e-13
"ENSMUSG00000021190","Lgmn","19141",11308.0621465327,0.33266823790149,0.0429317397655676,7.74877141522922,9.27858709321558e-15,8.00319707520548e-13
"ENSMUSG00000064215","Ifi27","52668",2325.04739957079,0.50845809512666,0.0656141901685707,7.74920933749803,9.2466475214648e-15,8.00319707520548e-13
"ENSMUSG00000005413","Hmox1","15368",542.07577510841,0.708104121330187,0.0915002466132042,7.73882199819123,1.00342145601248e-14,8.62404904962152e-13
"ENSMUSG00000031387","Renbp","19703",374.06966496735,0.800699428231986,0.103559697990643,7.73176673713676,1.06064160441889e-14,9.08339509264788e-13
"ENSMUSG00000070034","Sp110","109032",212.495583005964,1.14941487556187,0.149035325429166,7.71236532179192,1.23506984973233e-14,1.05397006857477e-12
"ENSMUSG00000002668","Dennd1c","70785",259.841702714105,0.724337834581771,0.0949385379877168,7.6295448606496,2.35583944187757e-14,1.99829154819359e-12
"ENSMUSG00000048779","P2ry6","233571",304.635026365408,0.927380464801173,0.121553324924312,7.62941256751822,2.35825804981085e-14,1.99829154819359e-12
"ENSMUSG00000047250","Ptgs1","19224",1554.77216353006,0.429954401767073,0.0564034152214517,7.62284340547432,2.48147849266314e-14,2.08799929810973e-12
"ENSMUSG00000073421","H2-Ab1","14961",456.210629820627,1.61096342789149,0.211326315374577,7.62310848526389,2.47638586173377e-14,2.08799929810973e-12
"ENSMUSG00000090894","Or5v1","258325",21.0493200795173,3.9086025147063,0.514091297190082,7.6029346072768,2.89489791439066e-14,2.42737694459273e-12
"ENSMUSG00000049130","C5ar1","12273",119.080766672062,1.25323803922046,0.165078280305385,7.59178031720495,3.15539663506354e-14,2.62816636956408e-12
"ENSMUSG00000073902",NA,NA,84.4207485365034,1.89799129184586,0.250007176291639,7.59174724501432,3.15620228881787e-14,2.62816636956408e-12
"ENSMUSG00000058163","Gm5431","432555",42.7020863535349,2.01843796385362,0.266010050668751,7.58782594409218,3.25317498017391e-14,2.69957434130639e-12
"ENSMUSG00000021457","Syk","20963",533.19799185131,0.607138137949229,0.0805045559909707,7.54166184106804,4.64019727925285e-14,3.83733153007628e-12
"ENSMUSG00000008398","Elk3","13713",886.939059301269,0.4355669920703,0.0577601463680851,7.54096067026189,4.66521813245979e-14,3.84481076567277e-12
"ENSMUSG00000044080","S100a1","20193",2883.69790376357,0.348268352776736,0.0464025229607919,7.50537536657238,6.12528247765637e-14,5.0308847380478e-12
"ENSMUSG00000035208","Slfn8","276950",197.165317027528,1.10398037116091,0.148162394128857,7.45115099990066,9.25293830925672e-14,7.57387620449874e-12
"ENSMUSG00000020865","Abcc3","76408",422.885287914478,0.728216171847425,0.0979703288117174,7.43302774094935,1.06139630061887e-13,8.65847524555701e-12
"ENSMUSG00000024696","Lpxn","107321",125.061109778352,1.2441794389763,0.167520714168662,7.42701847440574,1.11072852102279e-13,9.03029792513967e-12
"ENSMUSG00000028068","Iqgap3","404710",100.372517070785,1.48819306318327,0.200973885929851,7.40490763910849,1.31241779394552e-13,1.06341192630636e-11
"ENSMUSG00000018381","Abi3","66610",136.728668315458,1.17720007504131,0.15919460994057,7.39472319748,1.41703146949598e-13,1.1443242387054e-11
"ENSMUSG00000024308","Tapbp","21356",2689.67163678555,0.297562533020102,0.040247025724995,7.39340429907355,1.43116466380911e-13,1.15187216169118e-11
"ENSMUSG00000090124","Ugt1a7c","394432",73.1649204497553,1.61320525766063,0.218339701620698,7.3885108648866,1.48482293979298e-13,1.19107546820393e-11
"ENSMUSG00000056880","Gadl1","73748",99.2622902788997,1.21237147395559,0.16503320368404,7.34622758870209,2.03879113804112e-13,1.63001690156012e-11
"ENSMUSG00000095115","Itpripl2","319622",1280.98860993068,0.479387757585888,0.0658945785775775,7.27507130228485,3.462375249965e-13,2.75900862219893e-11
"ENSMUSG00000063234","Gpr84","80910",92.6664885696822,1.71257347184015,0.23549874200069,7.27211303674452,3.53907246432788e-13,2.81081778396206e-11
